commit,candidate,task,target,seed,config,hardware,dtype,wall_s,peak_mem_mb,score_calls,cond_calls,cond_samples,opt_loss,eval_metric,status
6af2081,A4:baseline,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/adam/rng=legacy/restarts=40@0,arm64 cpu,float32,0.727,789,,792,792,0.08821,0.3153,diverged=0;success=0.50
6af2081,A4:baseline,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.695,786,,792,792,0.08321,0.3027,diverged=0;success=0.47
6af2081,A4:clip0.1,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.699,793,,792,792,0.08429,0.2591,diverged=0;success=0.62
6af2081,A4:clip0.5,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.731,785,,792,792,0.08355,0.2818,diverged=0;success=0.53
6af2081,A4:crn,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.743,787,,792,792,0.0816,0.4360,diverged=0;success=0.33
6af2081,A4:relclip1,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.586,792,,792,792,0.09214,0.2585,diverged=0;success=0.60
6af2081,A4:adapt_agree0.5,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.503,797,,792,792,0.08645,0.7218,diverged=0;success=0.12
6af2081,A4:adapt_agree0.8,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.400,797,,792,792,0.09942,0.6541,diverged=0;success=0.15
6af2081,A4:adapt_improve,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.998,786,,792,792,0.08266,0.5806,diverged=0;success=0.25
6af2081,A4:antithetic,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.666,787,,792,792,0.04781,0.3996,diverged=0;success=0.15
6af2081,A4:baseline,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=legacy/restarts=40@0,arm64 cpu,float32,0.684,786,,792,792,0.06699,0.3814,diverged=0;success=0.45
6af2081,A4:baseline,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.778,785,,792,792,0.07567,0.3807,diverged=0;success=0.45
6af2081,A4:bw_pooled_floor,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.779,788,,792,792,0.08143,0.4396,diverged=0;success=0.45
6af2081,A4:bw_pooled,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.714,796,,792,792,0.07238,0.4090,diverged=1;success=0.47
6af2081,A4:clip0.1,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.748,783,,792,792,0.2543,0.5117,diverged=0;success=0.25
6af2081,A4:clip0.5,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.786,784,,792,792,0.06268,0.1874,diverged=0;success=0.72
6af2081,A4:crn,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.615,783,,792,792,0.01349,0.3098,diverged=0;success=0.53
6af2081,A4:norm_only,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.731,780,,792,792,0.06847,0.2552,diverged=0;success=0.60
6af2081,A4:qclip0.5,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.678,785,,792,792,0.0631,0.1138,diverged=0;success=0.95
6af2081,A4:qclip0.75,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.677,782,,792,792,0.05986,0.2029,diverged=0;success=0.75
6af2081,A4:recur2_next_state_tweedie,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,2.170,793,,1584,1584,0.06606,0.3973,diverged=0;success=0.45
6af2081,A4:relclip0.5,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.593,791,,792,792,0.09363,0.2968,diverged=0;success=0.60
6af2081,A4:relclip1,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.669,788,,792,792,0.0631,0.1138,diverged=0;success=0.95
6af2081,A4:relclip2,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.676,790,,792,792,0.05956,0.1437,diverged=0;success=0.85
6af2081,A4:relclip_ema0.5,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.659,785,,792,792,0.1002,0.3650,diverged=0;success=0.53
6af2081,A4:relclip_ema1,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.678,786,,792,792,0.06322,0.1452,diverged=0;success=0.88
6af2081,A4:relclip_ema2,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.684,788,,792,792,0.06387,0.1820,diverged=0;success=0.85
6af2081,A4:sqrt_abs_eps,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.681,793,,792,792,0.08842,0.3239,diverged=0;success=0.47
6af2081,A4:sqrt_floor,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.728,788,,792,792,0.05827,0.3737,diverged=0;success=0.45
6af2081,A4:sqrtfloor_clip0.1,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.594,795,,792,792,0.176,0.5996,diverged=0;success=0.12
6af2081,A4:sqrtfloor_clip0.5,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.682,787,,792,792,0.06002,0.2321,diverged=0;success=0.70
6af2081,A4:sqrtfloor_relclip1,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.708,795,,792,792,0.0663,0.2711,diverged=0;success=0.68
6af2081,A4:stale2,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.380,785,,400,400,0.08797,0.6073,diverged=1;success=0.33
6af2081,A4:stale3,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.298,782,,264,264,0.1281,0.6958,diverged=0;success=0.15
6af2081,A4:trust_ddim0.1,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.642,789,,792,792,0.4504,0.5957,diverged=0;success=0.00
6af2081,A4:trust_ddim0.3,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.684,788,,792,792,0.4272,0.5921,diverged=0;success=0.00
6af2081,A4:trust_ddim1,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.673,788,,792,792,0.2946,0.6665,diverged=0;success=0.00
6af2081,A4:trust_noise0.1,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.685,787,,792,792,0.2521,0.5479,diverged=0;success=0.20
6af2081,A4:trust_noise0.3,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.674,784,,792,792,0.0604,0.1838,diverged=0;success=0.85
6af2081,A4:trust_noise1,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.679,788,,792,792,0.05966,0.1806,diverged=0;success=0.80
6af2081,A4:unit0.1,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.715,785,,792,792,0.2682,0.5634,diverged=0;success=0.15
6af2081,A4:unit0.4,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=8;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.784,784,,792,792,0.08395,0.2612,diverged=0;success=0.53
6af2081,A4:baseline,synthetic_2D,S_G_250_seed987654,restarts_0..39,n=96;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.210,801,,9504,9504,0.02438,0.2505,diverged=0;success=0.47
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.726,784,,1584,1584,0.1426,0.5507,diverged=0;success=0.00
6af2081,A4:clip0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.739,784,,1584,1584,0.1722,0.5899,diverged=0;success=0.00
6af2081,A4:clip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.733,783,,1584,1584,0.1572,0.5340,diverged=0;success=0.00
6af2081,A4:relclip1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.745,785,,1584,1584,0.1606,0.5884,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.653,790,,1584,1584,0.1306,0.4843,diverged=0;success=0.00
6af2081,A4:clip0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.782,782,,1584,1584,0.5664,0.4280,diverged=0;success=0.00
6af2081,A4:clip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.684,783,,1584,1584,0.1467,0.4827,diverged=0;success=0.00
6af2081,A4:qclip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.718,784,,1584,1584,0.144,0.4638,diverged=0;success=0.00
6af2081,A4:qclip0.75,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.618,784,,1584,1584,0.1409,0.5233,diverged=0;success=0.00
6af2081,A4:relclip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.743,786,,1584,1584,0.1765,0.4839,diverged=0;success=0.00
6af2081,A4:relclip1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.632,785,,1584,1584,0.144,0.4638,diverged=0;success=0.00
6af2081,A4:relclip2,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.632,785,,1584,1584,0.137,0.4748,diverged=0;success=0.00
6af2081,A4:relclip_ema0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.720,784,,1584,1584,0.167,0.4675,diverged=0;success=0.00
6af2081,A4:relclip_ema1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.719,782,,1584,1584,0.1511,0.4760,diverged=0;success=0.00
6af2081,A4:relclip_ema2,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.718,783,,1584,1584,0.1436,0.4988,diverged=0;success=0.00
6af2081,A4:sqrt_floor,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.739,786,,1584,1584,0.1242,0.4418,diverged=0;success=0.00
6af2081,A4:sqrtfloor_clip0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.677,711,,1584,1584,0.4259,0.4353,diverged=0;success=0.00
6af2081,A4:sqrtfloor_clip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.689,718,,1584,1584,0.1343,0.4206,diverged=0;success=0.00
6af2081,A4:sqrtfloor_relclip1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.792,710,,1584,1584,0.1484,0.4552,diverged=0;success=0.00
6af2081,A4:trust_ddim0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.730,786,,1584,1584,1.136,0.9124,diverged=0;success=0.00
6af2081,A4:trust_ddim0.3,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.726,708,,1584,1584,0.883,0.6096,diverged=0;success=0.00
6af2081,A4:trust_ddim1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.726,707,,1584,1584,0.5754,0.3712,diverged=0;success=0.00
6af2081,A4:trust_noise0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.766,786,,1584,1584,0.5424,0.3879,diverged=0;success=0.00
6af2081,A4:trust_noise0.3,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.858,784,,1584,1584,0.1616,0.4184,diverged=0;success=0.00
6af2081,A4:trust_noise1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=16;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.812,782,,1584,1584,0.1407,0.4443,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=24;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.768,790,,2376,2376,0.1055,0.4969,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=2;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.637,796,,198,198,0.3195,0.6427,diverged=2;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;lgd/none/rng=legacy/restarts=40@0,arm64 cpu,float32,1.896,744,,9504,9504,0.06146,0.4339,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.954,757,,9504,9504,0.05834,0.4283,diverged=0;success=0.00
6af2081,A4:clip0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.898,880,,9504,9504,0.33,0.3975,diverged=0;success=0.00
6af2081,A4:clip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,2.172,872,,9504,9504,0.06291,0.4115,diverged=0;success=0.00
6af2081,A4:relclip1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,2.086,878,,9504,9504,0.06556,0.4106,diverged=0;success=0.00
6af2081,A4:adapt_agree0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,1.574,695,,3168,3168,0.1467,0.5315,diverged=0;success=0.00
6af2081,A4:antithetic,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.775,673,,3168,3168,0.05747,0.4859,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/adam/rng=legacy/restarts=40@0,arm64 cpu,float32,0.879,793,,3168,3168,0.1039,0.4638,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.785,673,,3168,3168,0.1028,0.5256,diverged=0;success=0.00
6af2081,A4:clip0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.709,765,,3168,3168,0.1319,0.5836,diverged=0;success=0.00
6af2081,A4:clip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.799,672,,3168,3168,0.105,0.5439,diverged=0;success=0.00
6af2081,A4:crn,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.770,668,,3168,3168,0.03156,0.4988,diverged=0;success=0.00
6af2081,A4:relclip1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,0.724,763,,3168,3168,0.109,0.5481,diverged=0;success=0.00
6af2081,A4:adapt_agree0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.623,821,,3168,3168,0.1391,0.4370,diverged=0;success=0.00
6af2081,A4:adapt_agree0.8,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.575,826,,3168,3168,0.1566,0.4337,diverged=0;success=0.00
6af2081,A4:adapt_improve,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.864,811,,3168,3168,0.1176,0.4547,diverged=0;success=0.00
6af2081,A4:antithetic,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.756,786,,3168,3168,0.05031,0.4314,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=legacy/restarts=40@0,arm64 cpu,float32,0.715,670,,3168,3168,0.09571,0.4507,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.820,787,,3168,3168,0.09235,0.4374,diverged=0;success=0.00
6af2081,A4:bw_pooled_floor,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.905,708,,3168,3168,0.09995,0.4510,diverged=0;success=0.00
6af2081,A4:bw_pooled,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.980,704,,3168,3168,0.1005,0.4351,diverged=0;success=0.00
6af2081,A4:clip0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.947,789,,3168,3168,0.4504,0.4312,diverged=0;success=0.00
6af2081,A4:clip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.877,797,,3168,3168,0.1117,0.4381,diverged=0;success=0.00
6af2081,A4:crn,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.767,786,,3168,3168,0.01708,0.4618,diverged=0;success=0.00
6af2081,A4:norm_only,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.951,790,,3168,3168,0.1111,0.4566,diverged=0;success=0.00
6af2081,A4:qclip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.884,785,,3168,3168,0.1097,0.4274,diverged=0;success=0.00
6af2081,A4:qclip0.75,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.869,785,,3168,3168,0.1019,0.4526,diverged=0;success=0.00
6af2081,A4:recur2_next_state_tweedie,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.717,704,,6336,6336,0.1102,0.5482,diverged=0;success=0.00
6af2081,A4:relclip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.919,789,,3168,3168,0.1197,0.4061,diverged=0;success=0.00
6af2081,A4:relclip1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.904,788,,3168,3168,0.1097,0.4274,diverged=0;success=0.00
6af2081,A4:relclip2,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.943,788,,3168,3168,0.09812,0.4280,diverged=0;success=0.00
6af2081,A4:relclip_ema0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.865,787,,3168,3168,0.1261,0.4479,diverged=0;success=0.00
6af2081,A4:relclip_ema1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.811,789,,3168,3168,0.115,0.4139,diverged=0;success=0.00
6af2081,A4:relclip_ema2,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.870,786,,3168,3168,0.1043,0.4192,diverged=0;success=0.00
6af2081,A4:sqrt_abs_eps,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.820,706,,3168,3168,0.1094,0.4178,diverged=0;success=0.00
6af2081,A4:sqrt_floor,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.348,709,,3168,3168,0.1019,0.4183,diverged=0;success=0.00
6af2081,A4:sqrtfloor_clip0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.763,763,,3168,3168,0.3856,0.4321,diverged=0;success=0.00
6af2081,A4:sqrtfloor_clip0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.713,762,,3168,3168,0.1147,0.4077,diverged=0;success=0.00
6af2081,A4:sqrtfloor_relclip1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.737,762,,3168,3168,0.1281,0.4347,diverged=0;success=0.00
6af2081,A4:stale2,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.498,792,,1600,1600,0.1009,0.5072,diverged=0;success=0.00
6af2081,A4:stale3,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.312,787,,1056,1056,0.1234,0.5486,diverged=0;success=0.00
6af2081,A4:trust_ddim0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.826,785,,3168,3168,0.9426,0.9071,diverged=0;success=0.00
6af2081,A4:trust_ddim0.3,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.852,785,,3168,3168,0.742,0.7526,diverged=0;success=0.00
6af2081,A4:trust_ddim1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.865,786,,3168,3168,0.4721,0.3528,diverged=0;success=0.00
6af2081,A4:trust_noise0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.865,785,,3168,3168,0.4308,0.3704,diverged=0;success=0.00
6af2081,A4:trust_noise0.3,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.847,785,,3168,3168,0.1172,0.4049,diverged=0;success=0.00
6af2081,A4:trust_noise1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.933,786,,3168,3168,0.09568,0.4316,diverged=0;success=0.00
6af2081,A4:unit0.1,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.904,798,,3168,3168,0.4438,0.4309,diverged=0;success=0.00
6af2081,A4:unit0.4,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=32;no_lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,0.948,787,,3168,3168,0.1294,0.4214,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;lgd/none/rng=legacy/restarts=40@0,arm64 cpu,float32,1.627,791,,1188,1188,0.122,0.4681,diverged=0;success=0.00
6af2081,A4:baseline,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;lgd/none/rng=tape/restarts=40@0,arm64 cpu,float32,1.723,811,,1188,1188,0.1227,0.4553,diverged=0;success=0.00
6af2081,A4:adapt_agree0.5,synthetic_5D,S_G_250_seed987654,restarts_0..39,n=4;no_lgd/adam/rng=tape/restarts=40@0,arm64 cpu,float32,1.297,705,,396,396,0.3625,0.5972,diverged=0;success=0.00
