commit,candidate,task,target,seed,config,hardware,dtype,wall_s,peak_mem_mb,score_calls,cond_calls,cond_samples,opt_loss,eval_metric,status,source
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1045,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7321,790.34,99,1584,1584,0.25363,0.429701,"ok;abs_err=15.72;x_hat=[5.966555118560791, 3.667905330657959, 1.78084135055542, 5.897262096405029]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1046,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7312,790.34,99,1584,1584,0.300458,0.500415,"ok;abs_err=18.55;x_hat=[9.02547550201416, 3.8312132358551025, 2.2667980194091797, 6.774538993835449]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1047,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7352,790.34,99,1584,1584,0.289295,0.448586,"ok;abs_err=22.34;x_hat=[12.8851318359375, 3.288783073425293, 2.6503608226776123, 8.299728393554688]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1048,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7412,790.34,99,1584,1584,0.240674,0.461125,"ok;abs_err=17.05;x_hat=[7.635385513305664, 3.466235399246216, 2.1976771354675293, 6.138366222381592]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1049,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7398,790.34,99,1584,1584,0.245982,0.400945,"ok;abs_err=16.25;x_hat=[7.0890936851501465, 3.1025421619415283, 1.4380522966384888, 5.815455913543701]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1050,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7346,790.34,99,1584,1584,0.154391,0.416158,"ok;abs_err=13.53;x_hat=[3.44828462600708, 3.70630145072937, 1.5493780374526978, 5.081947326660156]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1051,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7302,790.34,99,1584,1584,0.271623,0.43803,"ok;abs_err=20.23;x_hat=[10.423371315002441, 3.4207212924957275, 2.7438647747039795, 7.816526412963867]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1052,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7268,790.34,99,1584,1584,0.237442,0.468067,"ok;abs_err=14.74;x_hat=[5.399003505706787, 3.8706719875335693, 1.250878095626831, 5.052050590515137]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1053,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7317,790.34,99,1584,1584,0.273955,0.453575,"ok;abs_err=22.77;x_hat=[13.556293487548828, 3.104326009750366, 2.616994857788086, 8.190831184387207]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1054,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.8432,790.34,99,1584,1584,0.255166,0.428709,"ok;abs_err=18.52;x_hat=[9.08840274810791, 3.4764561653137207, 1.9094090461730957, 6.869937896728516]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1055,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7801,790.34,99,1584,1584,0.180398,0.401482,"ok;abs_err=13.15;x_hat=[3.3581528663635254, 3.2577030658721924, 1.5891188383102417, 4.796957492828369]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1056,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7366,790.34,99,1584,1584,0.278621,0.466621,"ok;abs_err=17.62;x_hat=[8.08752727508545, 3.665619134902954, 2.130918502807617, 6.4637346267700195]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1057,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7354,790.34,99,1584,1584,0.255694,0.413961,"ok;abs_err=15.04;x_hat=[5.42458963394165, 3.5334973335266113, 1.5055012702941895, 5.555233955383301]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1058,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7391,790.34,99,1584,1584,0.284148,0.404533,"ok;abs_err=20.14;x_hat=[10.28919506072998, 3.1805577278137207, 2.636263370513916, 7.943485260009766]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1059,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7429,790.34,99,1584,1584,0.20419,0.412977,"ok;abs_err=13.89;x_hat=[4.183740139007568, 3.5395610332489014, 1.4106003046035767, 5.059536933898926]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1060,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7465,790.34,99,1584,1584,0.2025,0.428814,"ok;abs_err=14.07;x_hat=[4.545135498046875, 3.561079263687134, 1.453048825263977, 4.981226921081543]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1061,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7373,790.34,99,1584,1584,0.207073,0.434407,"ok;abs_err=13.54;x_hat=[3.9642279148101807, 3.665168285369873, 1.3279472589492798, 4.73475456237793]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1062,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7316,790.34,99,1584,1584,0.164224,0.436385,"ok;abs_err=12.43;x_hat=[2.6276729106903076, 3.4998793601989746, 1.6734278202056885, 4.273910999298096]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1063,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7297,790.34,99,1584,1584,0.304521,0.44395,"ok;abs_err=17.52;x_hat=[8.007194519042969, 3.619614601135254, 1.922524333000183, 6.478826999664307]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1064,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7334,790.34,99,1584,1584,0.21714,0.399495,"ok;abs_err=14.16;x_hat=[5.034042835235596, 3.26202130317688, 0.8635830283164978, 4.8877105712890625]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1065,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7371,790.34,99,1584,1584,0.192307,0.436191,"ok;abs_err=14.89;x_hat=[5.523298263549805, 3.677119016647339, 1.264067530632019, 5.235218524932861]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1066,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7953,790.34,99,1584,1584,0.196022,0.452036,"ok;abs_err=13.48;x_hat=[4.487544536590576, 3.444305419921875, 1.2025654315948486, 4.2744035720825195]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1067,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.842,790.34,99,1584,1584,0.246862,0.402691,"ok;abs_err=15.43;x_hat=[6.168068885803223, 3.342510938644409, 1.155160665512085, 5.535524845123291]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1068,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7258,790.34,99,1584,1584,0.216871,0.411776,"ok;abs_err=15.72;x_hat=[6.060004711151123, 3.744577407836914, 1.2381618022918701, 5.908236980438232]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1069,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7292,790.34,99,1584,1584,0.180914,0.395634,"ok;abs_err=12.38;x_hat=[2.7566049098968506, 3.0337820053100586, 1.237120270729065, 4.405866622924805]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1070,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7313,790.34,99,1584,1584,0.338591,0.408993,"ok;abs_err=23.12;x_hat=[13.317015647888184, 3.1755154132843018, 2.7891314029693604, 9.03992748260498]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1071,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7348,790.34,99,1584,1584,0.283678,0.433278,"ok;abs_err=18.62;x_hat=[8.909584045410156, 3.5187385082244873, 2.3036391735076904, 7.118752479553223]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1072,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7318,790.34,99,1584,1584,0.2798,0.403922,"ok;abs_err=15.8;x_hat=[6.519241809844971, 3.1399805545806885, 1.5919233560562134, 5.695597171783447]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1073,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7262,790.34,99,1584,1584,0.265405,0.407686,"ok;abs_err=21.38;x_hat=[11.725229263305664, 2.9697134494781494, 2.794779062271118, 8.211402893066406]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1074,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7269,790.34,99,1584,1584,0.284857,0.45747,"ok;abs_err=20.66;x_hat=[10.687952995300293, 3.645955801010132, 2.8750452995300293, 8.086468696594238]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1075,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.727,790.34,99,1584,1584,0.256058,0.465432,"ok;abs_err=17.82;x_hat=[8.086909294128418, 3.418687343597412, 2.7952804565429688, 6.669998645782471]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1076,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7362,790.34,99,1584,1584,0.262975,0.457489,"ok;abs_err=17.82;x_hat=[8.555444717407227, 3.5635879039764404, 1.842999815940857, 6.361477375030518]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1077,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.8884,790.34,99,1584,1584,0.211624,0.395934,"ok;abs_err=15.34;x_hat=[5.570339202880859, 3.281118154525757, 1.5746625661849976, 5.909006118774414]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1078,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.6862,790.34,99,1584,1584,0.269369,0.44111,"ok;abs_err=19.68;x_hat=[10.035096168518066, 3.333925724029541, 2.6604397296905518, 7.444188594818115]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1079,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.6858,790.34,99,1584,1584,0.259152,0.410593,"ok;abs_err=17.39;x_hat=[7.302127361297607, 3.675926923751831, 2.0738728046417236, 6.964302062988281]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1080,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.6852,790.34,99,1584,1584,0.266319,0.409107,"ok;abs_err=16.66;x_hat=[6.647494792938232, 3.6567111015319824, 1.8981329202651978, 6.591115951538086]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1081,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.6856,790.34,99,1584,1584,0.207728,0.405729,"ok;abs_err=13.61;x_hat=[3.7169384956359863, 3.6744840145111084, 1.1848036050796509, 5.061707973480225]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1082,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.6902,790.34,99,1584,1584,0.178375,0.396831,"ok;abs_err=12.5;x_hat=[2.4548356533050537, 3.1192634105682373, 1.759096622467041, 4.626137733459473]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1083,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7407,790.34,99,1584,1584,0.288486,0.442814,"ok;abs_err=21.17;x_hat=[11.265219688415527, 3.583183526992798, 2.739053726196289, 8.28014087677002]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1084,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.738,790.34,99,1584,1584,0.267984,0.466587,"ok;abs_err=17.4;x_hat=[7.853256702423096, 3.678166627883911, 2.123460531234741, 6.391479969024658]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1085,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7262,790.34,99,1584,1584,0.378974,1.08705,"ok;abs_err=5.593;x_hat=[-8.738175392150879, 0.28210461139678955, 1.8338277339935303, -7.010517120361328]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1086,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7329,790.34,99,1584,1584,0.195857,0.396617,"ok;abs_err=11.44;x_hat=[1.844456672668457, 2.730074167251587, 1.4040645360946655, 3.909571409225464]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1087,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7533,790.34,99,1584,1584,0.173297,0.421029,"ok;abs_err=12.86;x_hat=[3.107975959777832, 3.47245454788208, 1.5339713096618652, 4.5299391746521]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1088,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7419,790.34,99,1584,1584,0.274332,0.456635,"ok;abs_err=18.28;x_hat=[8.743133544921875, 3.468461275100708, 2.3938801288604736, 6.753984451293945]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1089,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.907,790.34,99,1584,1584,0.229158,0.421017,"ok;abs_err=14.07;x_hat=[4.4482855796813965, 3.5714120864868164, 1.422390103340149, 5.061234474182129]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1090,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7335,790.34,99,1584,1584,0.19896,0.399939,"ok;abs_err=15.48;x_hat=[5.768498420715332, 3.4528117179870605, 1.469345211982727, 5.897531986236572]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1091,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7313,790.34,99,1584,1584,0.293776,0.419469,"ok;abs_err=18.36;x_hat=[8.269242286682129, 3.686533212661743, 2.309363603591919, 7.348239898681641]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1092,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7336,790.34,99,1584,1584,0.236664,0.396711,"ok;abs_err=13.23;x_hat=[3.513552188873291, 3.141221046447754, 1.1838358640670776, 4.9185261726379395]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1093,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7325,790.34,99,1584,1584,0.286733,0.454196,"ok;abs_err=21.16;x_hat=[11.40892505645752, 3.5542075634002686, 2.7088866233825684, 8.120868682861328]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1094,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7347,790.34,99,1584,1584,0.186518,0.401757,"ok;abs_err=13.22;x_hat=[3.400087833404541, 3.2905819416046143, 1.5844078063964844, 4.8455657958984375]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1095,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7355,790.34,99,1584,1584,0.294409,0.413393,"ok;abs_err=20.41;x_hat=[11.039780616760254, 3.0548815727233887, 2.3406786918640137, 7.591476917266846]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1096,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7309,790.34,99,1584,1584,0.252658,0.448668,"ok;abs_err=18.89;x_hat=[8.820062637329102, 4.038780689239502, 2.1532042026519775, 7.490224361419678]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1097,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7315,790.34,99,1584,1584,0.249838,0.405957,"ok;abs_err=15.95;x_hat=[6.177615642547607, 3.3140361309051514, 1.9987131357192993, 6.095424175262451]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1098,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7346,790.34,99,1584,1584,0.142619,0.401468,"ok;abs_err=12.26;x_hat=[2.6028411388397217, 3.1130571365356445, 1.515048861503601, 4.260973930358887]",verification/heldout_runs
6af2081,A6:relclip2,synthetic_5D,S_G_250_seed987654,1099,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7325,790.34,99,1584,1584,0.27198,0.411573,"ok;abs_err=18.7;x_hat=[8.944252014160156, 3.5374372005462646, 2.000861167907715, 7.279242038726807]",verification/heldout_runs
6af2081,A6:relclip_ema2,synthetic_5D,S_G_250_seed987654,1000,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip_ema2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7268,796.3,99,1584,1584,0.274336,0.447206,"ok;abs_err=21.26;x_hat=[11.686653137207031, 3.551142454147339, 2.364546298980713, 8.023842811584473]",verification/heldout_runs
6af2081,A6:relclip_ema2,synthetic_5D,S_G_250_seed987654,1001,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip_ema2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7312,796.3,99,1584,1584,0.196749,0.397312,"ok;abs_err=11.87;x_hat=[1.9408150911331177, 3.0173439979553223, 1.3164314031600952, 4.326192855834961]",verification/heldout_runs
6af2081,A6:relclip_ema2,synthetic_5D,S_G_250_seed987654,1002,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip_ema2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7274,796.3,99,1584,1584,0.288947,0.431868,"ok;abs_err=17.68;x_hat=[7.793454647064209, 3.9582650661468506, 1.7177848815917969, 6.881083011627197]",verification/heldout_runs
6af2081,A6:relclip_ema2,synthetic_5D,S_G_250_seed987654,1003,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip_ema2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7283,796.3,99,1584,1584,0.202453,0.400251,"ok;abs_err=13.9;x_hat=[4.121897220611572, 3.5248911380767822, 1.2042614221572876, 5.1789703369140625]",verification/heldout_runs
6af2081,A6:relclip_ema2,synthetic_5D,S_G_250_seed987654,1004,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip_ema2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7384,796.3,99,1584,1584,0.234113,0.396197,"ok;abs_err=14.24;x_hat=[4.2740702629089355, 3.434495210647583, 1.4202250242233276, 5.503012657165527]",verification/heldout_runs
6af2081,A6:relclip_ema2,synthetic_5D,S_G_250_seed987654,1005,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip_ema2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7323,796.3,99,1584,1584,0.263832,0.4741,"ok;abs_err=16.75;x_hat=[6.794856548309326, 4.164591312408447, 1.8507585525512695, 6.3895697593688965]",verification/heldout_runs
6af2081,A6:relclip_ema2,synthetic_5D,S_G_250_seed987654,1006,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip_ema2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.73,796.3,99,1584,1584,0.305748,0.481326,"ok;abs_err=18.84;x_hat=[8.765164375305176, 4.013880252838135, 2.5597712993621826, 7.3829545974731445]",verification/heldout_runs
6af2081,A6:relclip_ema2,synthetic_5D,S_G_250_seed987654,1007,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip_ema2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.729,796.3,99,1584,1584,0.229478,0.408856,"ok;abs_err=15.99;x_hat=[6.085174560546875, 3.7079036235809326, 1.5820233821868896, 6.209145545959473]",verification/heldout_runs
6af2081,A6:relclip_ema2,synthetic_5D,S_G_250_seed987654,1008,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip_ema2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7287,796.3,99,1584,1584,0.170322,0.420491,"ok;abs_err=11.78;x_hat=[1.8991020917892456, 3.363255262374878, 1.6202706098556519, 4.020251274108887]",verification/heldout_runs
6af2081,A6:relclip_ema2,synthetic_5D,S_G_250_seed987654,1009,n=16;no_lgd/none/rng=tape/offset=1000/restarts=100;candidate=relclip_ema2;n_eval=256,AMD EPYC 7662 64-Core Processor (glacier-17) cpu 2thr,float32,0.7334,796.3,99,1584,1584,0.265942,0.458638,"ok;abs_err=18;x_hat=[7.901721477508545, 4.102869033813477, 2.1190805435180664, 7.099133491516113]",verification/heldout_runs
